OPERATOR_CD,AIRCRAFT_CD,FLEET_CD,CHAPTER_CD,PART_GROUP_CD,PART_NUMBER,SERIAL_NUMBER,INSTALL_DT,REMOVAL_DT,REMOVED_BOOL,AIRCRAFT_AGE,REPETITIVE_FAULT_QT,MEL_QTY,DELAY_QTY,TIME_SINCE_INSTALL_CYCLES,TIME_SINCE_NEW_CYCLES
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SJ4T70K,2/13/2016 04:12:40 PM,2/13/2016,1,16,0,,,0,264
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,S5JW9RU,2/13/2016 04:12:42 PM,2/18/2016,1,16,1,,,18,22
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,S5JW9RU,3/3/2016 08:21:13 AM,3/5/2016,1,16,0,1,,16,38
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SJ4T70K,3/5/2016 07:30:40 AM,3/6/2016,1,16,0,,,6,270
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SPUJA75,6/29/2016 08:05:55 AM,7/14/2016,1,16,3,4,1,54,1077
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SUIAQEH,6/15/2016 09:07:20 AM,7/19/2016,1,16,3,21,2,124,615
JUE,915,787,23,POD88T3F,S9E5H3H68L,S7ZTG1D,6/25/2017 03:11:00 AM,6/13/2018,1,19,0,153,5,665,796
JUE,915,787,23,POD88T3F,S9E5H3H68L,ST5URRM,10/23/2017 03:30:00 AM,6/13/2018,1,19,0,121,4,355,355
JUE,915,787,23,POD88T3F,S9E5H3H68L,S0BSX0O,7/18/2018 03:00:00 AM,7/18/2018,1,20,0,,,0,0
JUE,915,787,23,POD88T3F,S9E5H3H68L,SC33OZO,3/1/2018 06:00:00 AM,9/12/2018,1,19,0,34,4,323,1440
JUE,915,787,23,POD88T3F,S9E5H3H68L,SAANO23,3/10/2019 06:00:00 AM,3/10/2019,1,20,0,,,0,0
JUE,915,787,23,POD88T3F,S9E5H3H68L,SDVWPSB,4/1/2019 03:00:00 AM,4/1/2019,1,20,0,,,0,0
JUE,915,787,23,POD88T3F,S9E5H3H68L,SQ8W3W4,4/1/2019 03:00:00 AM,4/1/2019,1,20,0,,,0,0
JUE,915,787,23,POD88T3F,S9E5H3H68L,SZ951TF,5/2/2019 03:35:00 AM,5/2/2019,1,20,0,,,0,0
JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,SSEDBJV,12/21/2015 10:10:19 AM,12/17/2015,1,17,0,,,0,126
JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,SFFV5GQ,4/5/2016 11:18:23 AM,12/27/2017,1,17,0,278,11,1260,1260
JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,S92GBB4,7/27/2015 08:47:08 AM,1/11/2018,1,17,0,357,17,1739,1929
JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,SAQNE1X,8/29/2018 03:40:00 AM,1/11/2019,1,20,0,27,1,234,524
JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,SPPFCA6,11/1/2018 06:00:00 AM,2/19/2019,1,20,0,29,1,194,2322
JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,SFFV5GQ,3/21/2018 03:30:00 AM,2/19/2019,1,19,0,69,4,567,1827
JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,SXDUTMO,11/4/2018 05:40:00 AM,5/8/2019,1,20,2,38,1,292,1219
JUE,915,787,23,UJ1OIVAQ,2DO5KPUOL3,SGODJFK,10/10/2015 02:51:21 PM,2/10/2016,1,17,0,37,2,205,205
JUE,915,787,23,UJ1OIVAQ,2DO5KPUOL3,SRKOFH0,12/23/2018 03:30:00 AM,12/23/2018,1,20,0,,,0,0
JUE,915,787,23,VX5TY8MO,LKXY5F49LA,S1VHRA0,2/14/2016 09:24:28 AM,3/13/2017,1,17,0,152,7,780,780
JUE,915,787,23,POD88T3F,S9E5H3H68L,SR3B7YL,4/9/2016 10:33:33 AM,4/6/2016,1,17,0,,,0,0
JUE,915,787,23,POD88T3F,S9E5H3H68L,S0F2WDE,4/13/2016 10:57:24 AM,4/21/2016,1,17,0,1,1,14,14
JUE,915,787,23,POD88T3F,S9E5H3H68L,SASIWBO,9/10/2016 10:05:55 AM,9/7/2016,1,18,0,,,0,24955
JUE,915,787,23,POD88T3F,S9E5H3H68L,S47OSUH,3/1/2018 06:00:00 AM,3/1/2018,1,19,0,,,0,0
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SPZ4NLT,7/5/2016 09:22:27 AM,7/27/2016,1,16,3,18,1,76,585
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SNZUX8D,7/20/2016 10:44:10 AM,7/27/2016,1,16,1,5,1,24,270
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,S5JW9RU,9/7/2016 01:57:21 PM,9/18/2016,1,16,0,5,4,180,451
JUE,915,787,23,POD88T3F,S9E5H3H68L,S8SGL5Q,3/10/2017 04:19:45 PM,3/1/2018,1,18,0,151,4,704,831
JUE,915,787,23,POD88T3F,S9E5H3H68L,SR8Y826,1/26/2019 07:30:00 PM,1/26/2019,1,20,0,,,0,0
JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,SSV1XBU,4/5/2016 11:18:22 AM,3/30/2016,1,17,0,,,0,122
JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,SESF5G6,9/7/2015 11:25:53 AM,4/9/2016,1,17,0,68,4,358,506
JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,SD8D5X1,12/29/2017 02:45:00 AM,3/1/2018,1,19,0,12,,122,1303
JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,SGD8EWV,9/21/2018 05:35:00 AM,11/1/2018,1,20,0,6,,74,1383
JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,SM5VK7J,11/27/2016 02:57:38 PM,11/4/2018,1,18,0,246,10,1345,1345
JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,SJBC8DW,3/21/2018 03:30:00 AM,12/16/2018,1,19,0,54,3,455,1896
JUE,915,787,23,UJ1OIVAQ,2DO5KPUOL3,SZDFU8K,10/10/2015 02:51:20 PM,10/9/2015,1,17,0,,,0,0
JUE,915,787,23,VX5TY8MO,LKXY5F49LA,S1EQ0SX,10/1/2017 07:30:00 PM,10/1/2017,1,19,0,,,0,0
JUE,915,787,23,VX5TY8MO,LKXY5F49LA,SSV8P1K,10/7/2017 06:34:00 AM,10/7/2017,1,19,0,,,0,0
JUE,915,787,23,OUD9MIZH,1AUWLGKO5G,SMYXI1Z,5/14/2017 03:20:00 AM,5/14/2017,1,18,0,,,0,0
JUE,915,787,23,POD88T3F,G2RH1GEHC9,SH9C9E6,11/2/2018 05:30:00 AM,4/20/2019,1,20,2,39,1,266,266
JUE,915,787,23,POD88T3F,S9E5H3H68L,S7ZQELI,3/21/2019 04:00:00 AM,3/21/2019,1,20,0,,,0,0
JUE,915,787,23,6DD3YKNX,FY6Q1ZHFEO,SE5Q3DA,4/25/2018 06:20:00 PM,4/28/2018,1,19,0,2,,8,1974
JUE,915,787,23,9YTC3YFH,O8O8Z1BTZU,S8SUM71,2/28/2018 02:10:00 AM,2/28/2018,1,19,0,,,0,0
JUE,915,787,23,12VZAAQG,S27736O7P0,SWB9ILI,8/1/2017 11:00:00 PM,8/1/2017,1,19,0,,,0,0
JUE,915,787,24,E2R73K6C,F6RH7AIAYR,SR1DAAD,9/20/2016 12:37:09 PM,5/10/2017,1,18,0,101,3,486,929
JUE,915,787,24,HFH3L5HX,F6RH7AIAYR,SQYLP1Q,9/20/2016 12:42:53 PM,5/10/2017,1,18,0,101,3,486,727
JUE,915,787,24,E2R73K6C,F6RH7AIAYR,SRP35NV,3/5/2018 10:00:00 PM,8/13/2018,1,19,0,28,3,271,880
JUE,915,787,24,HFH3L5HX,F6RH7AIAYR,SC0VPNC,8/13/2018 10:30:00 PM,5/20/2019,1,20,0,59,2,454,454
JUE,915,787,25,YYPSQ3OL,FWYLO5EBDL,SBA68TA,7/28/2017 03:55:00 AM,5/2/2018,1,19,0,140,3,527,1462
JUE,915,787,25,168TPW3M,LL89N4A5KC,SDBCC9B,12/16/2017 12:38:00 PM,12/16/2017,1,19,0,,,0,0
JUE,915,787,25,YYPSQ3OL,FWYLO5EBDL,S7M6EUR,8/31/2015 09:58:58 AM,8/31/2015,1,17,0,,,0,0
JUE,915,787,25,R36Q0P7J,SYO9U5S7NY,SKH2RWE,9/26/2015 01:07:15 PM,2/5/2016,1,17,0,44,4,213,6155
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SUOGK6P,7/28/2016 03:22:49 PM,9/21/2016,1,16,1,19,11,140,9977
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SNGZ2JY,9/21/2016 09:16:47 AM,10/9/2016,1,16,0,5,3,50,50
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SNGZ2JY,11/19/2016 07:21:59 AM,11/22/2016,1,17,0,,,12,62
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SQ30AQR,11/8/2016 08:33:12 AM,2/8/2017,1,17,0,28,11,181,211
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SKI33SD,1/23/2017 02:35:01 PM,2/12/2017,1,17,0,10,8,80,1179
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SN96Y9Y,2/27/2017 04:55:46 PM,2/28/2017,1,17,2,,,4,266
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SQ30AQR,3/3/2017 08:05:03 AM,3/8/2017,1,17,0,5,1,16,227
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SVJ27I8,3/24/2017 07:33:19 AM,4/4/2017,1,17,0,11,15,38,220
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SPUJA75,4/11/2017 07:02:11 AM,4/14/2017,1,17,0,4,,8,1265
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SJ7IMX2,4/15/2017 11:28:16 AM,4/15/2017,1,17,0,,,6,562
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SJILI5Y,6/25/2017 07:34:00 AM,7/8/2017,1,17,0,6,2,34,811
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SI5IV02,5/19/2017 08:00:00 AM,8/1/2017,1,17,0,37,12,210,945
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,S6SFM9E,8/3/2017 09:33:00 AM,8/13/2017,1,17,0,3,4,24,822
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SQ4GJKW,5/24/2017 07:44:00 AM,8/28/2017,1,17,0,41,15,248,248
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SAAOSDY,10/13/2017 04:07:00 PM,10/13/2017,1,17,0,,,0,0
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SI5IV02,8/13/2017 09:29:00 AM,10/18/2017,1,17,0,25,7,74,1019
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,S4B7K42,8/13/2017 09:29:00 AM,10/20/2017,1,17,0,26,7,82,731
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,S66BN28,5/20/2017 07:27:00 AM,12/14/2017,1,17,2,108,22,472,856
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SMUK7TN,12/7/2017 04:28:00 PM,1/10/2018,1,18,0,18,1,116,886
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,S7SQCG4,8/28/2017 10:47:00 AM,1/14/2018,1,17,2,74,5,316,1316
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SISPMUS,1/10/2018 07:18:00 AM,1/20/2018,1,18,0,6,,38,552
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SKI33SD,1/22/2018 07:19:00 AM,1/27/2018,1,18,0,3,,22,1648
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,S1F8RUQ,3/8/2018 08:42:00 AM,3/8/2018,1,18,0,,,0,26
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,S4CLL82,3/25/2018 04:54:00 PM,3/31/2018,1,18,0,3,,20,311
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,S17YQAM,3/31/2018 07:25:00 AM,3/31/2018,1,18,0,,,2,3232
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,S2OUFND,4/18/2018 06:48:00 AM,4/22/2018,1,18,0,2,,16,325
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SNZUX8D,4/22/2018 07:50:00 AM,4/26/2018,1,18,0,11,,12,1355
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SVJ27I8,4/29/2018 02:19:00 PM,5/6/2018,1,18,0,3,,18,1103
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SI0A6SJ,4/10/2018 04:55:00 PM,5/9/2018,1,18,2,23,,90,925
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SUOGK6P,4/29/2018 02:19:00 PM,5/19/2018,1,18,0,14,1,62,11037
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SCN0GAI,5/31/2018 08:50:00 AM,5/31/2018,1,18,0,,,2,1486
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SMUK7TN,5/15/2018 08:03:00 AM,7/8/2018,1,18,0,32,2,172,1127
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,S4B7K42,4/17/2018 07:00:00 AM,7/16/2018,1,18,0,61,3,284,1338
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,S66BN28,7/25/2018 01:40:00 PM,8/4/2018,1,18,2,4,,28,1145
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SYEJ17A,7/31/2018 07:55:00 AM,8/11/2018,1,18,0,5,,26,1025
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SJMPGSO,7/23/2018 08:18:00 AM,8/20/2018,1,18,2,13,,84,1221
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,S17YQAM,8/16/2018 07:13:00 AM,8/29/2018,1,18,0,7,,45,3305
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,S2OUFND,7/25/2018 01:40:00 PM,10/4/2018,1,18,3,31,,229,676
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SLX5AOY,7/16/2018 03:29:00 PM,10/13/2018,1,18,4,43,,283,9718
JUE,925,787,32,WD2GCCZU,WH8MYSTNTP,SIA2YPF,5/9/2016 10:26:36 AM,6/8/2016,1,11,0,12,2,59,294
JUE,925,787,32,WD2GCCZU,WH8MYSTNTP,S0JJGJ4,5/10/2016 10:00:59 AM,6/8/2016,1,11,0,12,2,58,118
JUE,925,787,32,WD2GCCZU,WH8MYSTNTP,S60CKQ0,6/8/2016 02:25:26 PM,7/24/2016,1,11,0,13,,75,19231
JUE,925,787,32,WD2GCCZU,WH8MYSTNTP,SPV5G3S,6/8/2016 02:25:27 PM,7/24/2016,1,11,0,13,,75,75
JUE,925,787,32,WD2GCCZU,WH8MYSTNTP,S60CKQ0,8/23/2016 01:03:53 PM,10/6/2016,1,11,0,13,2,100,19331
JUE,925,787,32,WD2GCCZU,WH8MYSTNTP,S5BRJAE,11/10/2016 10:31:23 AM,12/26/2016,1,11,0,27,,101,101
JUE,925,787,32,WD2GCCZU,WH8MYSTNTP,SX1CMCO,12/27/2016 03:24:09 PM,2/14/2017,1,12,0,77,,82,962
JUE,925,787,32,WD2GCCZU,WH8MYSTNTP,S20QA4P,3/6/2017 01:41:20 PM,5/9/2017,1,12,0,16,,163,163
JUE,925,787,32,WD2GCCZU,WH8MYSTNTP,S5Z6XKB,7/25/2017 11:00:00 PM,8/22/2017,1,12,0,4,,73,73
JUE,925,787,32,WD2GCCZU,WH8MYSTNTP,SA33XXR,9/25/2017 03:00:00 AM,10/23/2017,1,12,0,7,2,64,64
JUE,925,787,32,WD2GCCZU,WH8MYSTNTP,SWP1I44,11/20/2017 06:00:00 AM,1/2/2018,1,13,0,13,2,91,91
JUE,925,787,32,WD2GCCZU,WH8MYSTNTP,SVBYG81,2/26/2018 10:00:00 PM,4/5/2018,1,13,0,10,1,86,86
JUE,925,787,32,F8XSGEXM,RWH0IGVYT3,SZUVIFV,8/4/2015 10:18:15 AM,7/30/2015,1,10,0,,,0,226
JUE,925,787,32,F8XSGEXM,RWH0IGVYT3,S95BW1Q,8/4/2015 10:18:16 AM,8/21/2015,1,10,0,2,,44,210
JUE,925,787,32,F8XSGEXM,RWH0IGVYT3,SMDUB9C,9/8/2015 10:45:50 AM,11/3/2015,1,10,0,16,,124,124
JUE,925,787,32,F8XSGEXM,RWH0IGVYT3,S6302F2,12/13/2015 01:18:13 PM,1/17/2016,1,11,0,10,,83,173
JUE,925,787,32,F8XSGEXM,RWH0IGVYT3,SUJM1JP,1/17/2016 10:47:37 AM,3/17/2016,1,11,0,27,2,102,221
JUE,925,787,32,F8XSGEXM,RWH0IGVYT3,S1YUOSQ,3/27/2016 08:33:58 AM,6/14/2016,1,11,0,33,2,138,138
JUE,925,787,32,F8XSGEXM,RWH0IGVYT3,SBQXM09,7/3/2016 10:10:19 AM,8/22/2016,1,11,0,8,,131,131
JUE,925,787,32,F8XSGEXM,RWH0IGVYT3,SOXO56L,8/23/2016 01:00:37 PM,10/21/2016,1,11,0,17,4,126,413
JUE,925,787,32,F8XSGEXM,RWH0IGVYT3,S20CSSU,10/22/2016 10:31:15 AM,11/22/2016,1,11,0,12,,74,497
JUE,925,787,32,F8XSGEXM,RWH0IGVYT3,SM3AUPH,10/8/2016 01:42:10 PM,11/22/2016,1,11,0,15,2,94,94
JUE,925,787,32,F8XSGEXM,RWH0IGVYT3,S3MQBPT,11/28/2016 09:52:44 AM,1/13/2017,1,12,0,19,,109,109
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SUIAQEH,10/17/2018 05:22:00 PM,12/5/2018,1,18,0,3,1,27,1426
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,S27B2P0,10/16/2018 07:11:00 AM,12/5/2018,1,18,0,3,1,31,1914
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SNGZ2JY,3/8/2018 08:42:00 AM,12/20/2018,1,18,7,133,4,806,1900
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SJILI5Y,12/14/2018 07:56:00 AM,12/24/2018,1,19,2,6,,40,1803
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SUOGK6P,5/15/2019 09:26:00 AM,5/21/2019,1,19,0,4,,22,11292
VST,955,737,36,Z7TO10SW,PBJH2RQSQW,S7UQYCW,4/9/2017 11:47:00 PM,4/9/2017,1,17,0,,,0,0
VST,955,737,36,1Q318LQJ,MX80EK3TD9,SRONSGO,11/12/2018 12:50:00 PM,11/12/2018,1,19,0,,,0,0
VST,955,737,36,OAP1SV0A,Z9CBHZLVCH,SNMCV1A,2/26/2018 05:34:00 PM,2/26/2018,1,18,0,,,0,0
VST,955,737,36,64UEQFU0,M8VRRA6MXO,SJOA0LX,11/18/2018 12:52:00 PM,11/18/2018,1,19,0,,,0,0
VST,955,737,36,378AL1B3,9ZVV2XHDNX,SW7FNTY,11/29/2018 08:50:00 PM,11/29/2018,1,19,0,,,0,0
VST,955,737,38,9OEYFG52,8QP3JVY08X,S6VXGTI,1/3/2016 04:49:29 PM,4/14/2016,1,16,0,64,9,379,18002
VST,955,737,38,9OEYFG52,08FUHAGPYV,SX8V0RE,3/14/2016 03:26:59 PM,3/14/2016,1,16,0,,,0,0
VST,955,737,44,SGVQIETH,S9E5H3H68L,SWLHBFO,6/24/2016 05:21:43 PM,6/24/2016,1,16,0,,,0,0
VST,955,737,44,SGVQIETH,S9E5H3H68L,S8UNIDU,7/21/2017 07:02:00 AM,1/31/2019,1,17,0,272,19,1535,3007
VST,955,737,44,SGVQIETH,G2RH1GEHC9,SSEHRE9,9/29/2016 09:58:55 AM,9/29/2016,1,16,0,,,0,0
VST,955,737,44,SGVQIETH,S9E5H3H68L,S6MLL8Z,8/22/2016 08:46:32 AM,10/12/2017,1,16,2,184,87,1581,1581
VST,955,737,44,SGVQIETH,S9E5H3H68L,SUGAVS5,6/9/2016 08:57:34 AM,7/25/2018,1,16,2,395,96,2174,2174
VST,955,737,44,SGVQIETH,G2RH1GEHC9,SLCA6YK,2/9/2016 05:09:13 PM,2/9/2016,1,16,0,,,0,0
VST,955,737,44,IDD52GL9,4654RDI9K2,SRVF4D7,9/11/2016 10:34:28 AM,2/26/2017,1,16,0,72,31,424,424
VST,955,737,46,WT6TDM27,UUHFSD42L3,S919VO3,8/9/2016 08:10:59 PM,1/12/2017,1,16,0,53,20,328,668
VST,955,737,46,BVUVMBMG,32NTAFE0TJ,S6CERX2,12/4/2015 06:17:22 AM,1/12/2018,1,16,3,404,114,2207,2207
VST,955,737,46,BVUVMBMG,IUKG0QZUWH,SKFN9YW,1/12/2018 12:34:00 AM,1/22/2019,1,18,0,183,4,1102,2128
VST,955,737,46,FCPEKBZF,O78QCDM4ED,S1SCEGU,12/4/2015 10:27:30 AM,11/25/2017,1,16,3,376,113,2049,2049
VST,955,737,51,BKPS2CQ2,YN30E0JAAJ,SEZ13KK,1/6/2019 09:11:00 PM,1/6/2019,1,19,0,,,0,0
VST,955,737,52,NE7Y4DUX,LT2G0WJJWB,S2MMZOD,1/25/2019 07:28:22 AM,1/25/2019,1,19,0,,,0,0
VST,955,737,52,S04UURKG,ZANSU11AEN,SMSEXDC,6/13/2016 04:55:30 PM,6/13/2016,1,16,0,,,0,0
VST,955,737,52,B3VH69LY,MHK8Q9F1YY,SBIW821,12/19/2016 12:25:52 AM,12/24/2016,1,17,0,,,0,0
VST,955,737,52,B3VH69LY,LULZAMH0S7,SFWOQRF,12/19/2016 12:25:54 AM,9/2/2018,1,17,2,333,74,1802,1802
VST,955,737,57,6L3ZYPO0,XYJJPCWFMX,SZTGP95,10/11/2017 08:39:00 AM,11/27/2018,1,17,0,211,4,1189,1189
VST,955,737,57,YSD614OW,M35P9ZLEYH,SYR2CRI,11/11/2015 02:53:30 PM,12/6/2015,1,16,0,2,,0,0
JUE,915,787,25,QAIRMEYI,YCTL4X6CZW,S62JCTA,1/14/2017 03:41:47 PM,4/6/2017,1,18,0,24,,192,727
JUE,915,787,25,QAIRMEYI,YCTL4X6CZW,SGWH796,6/10/2017 06:00:00 AM,9/11/2017,1,19,0,27,,248,783
JUE,915,787,25,UGZSQC4M,TMLAGSDDGV,S0BQPCP,1/6/2019 02:50:00 AM,7/3/2019,1,20,0,32,,281,281
JUE,915,787,25,RUJ0XGAU,BX6XWWANUP,S852GHT,8/12/2015 09:44:40 AM,12/14/2017,1,17,2,305,16,1688,1688
JUE,915,787,26,G7ZZHARA,0VYFJR9XTR,SMPF3DS,3/17/2017 11:09:53 AM,3/13/2017,1,18,0,,,0,0
JUE,925,787,32,F8XSGEXM,RWH0IGVYT3,SOPE2UV,1/15/2017 11:23:52 AM,2/14/2017,1,12,0,73,,36,108
JUE,925,787,32,F8XSGEXM,RWH0IGVYT3,SWC4XPR,4/19/2017 03:00:00 AM,6/15/2017,1,12,0,12,,120,120
JUE,925,787,32,F8XSGEXM,RWH0IGVYT3,S077GKW,6/15/2017 03:00:00 AM,7/3/2017,1,12,0,2,1,45,45
JUE,925,787,32,F8XSGEXM,RWH0IGVYT3,S5AWRSV,5/9/2017 11:00:00 PM,7/5/2017,1,12,0,10,1,128,128
JUE,925,787,32,F8XSGEXM,RWH0IGVYT3,SL34JP5,5/28/2017 02:30:00 AM,7/8/2017,1,12,0,15,1,98,288
JUE,925,787,32,F8XSGEXM,RWH0IGVYT3,S3MQBPT,7/20/2017 04:15:00 AM,8/14/2017,1,12,0,4,,65,286
JUE,925,787,32,F8XSGEXM,RWH0IGVYT3,SSZ6OBD,7/31/2017 06:00:00 AM,9/14/2017,1,12,0,10,,119,231
JUE,925,787,32,F8XSGEXM,RWH0IGVYT3,S5AWRSV,8/16/2017 06:00:00 AM,9/30/2017,1,12,0,17,1,128,256
JUE,925,787,32,F8XSGEXM,RWH0IGVYT3,S2L8UB4,1/18/2018 06:10:00 AM,3/20/2018,1,13,0,15,,100,523
JUE,925,787,32,F8XSGEXM,RWH0IGVYT3,SAJE5P5,1/10/2018 06:00:00 AM,3/20/2018,1,13,0,17,1,118,228
JUE,925,787,32,F8XSGEXM,RWH0IGVYT3,SEF8OUC,3/6/2018 10:00:00 PM,4/22/2018,1,13,0,13,1,117,383
JUE,925,787,33,JU92KK6Y,M4IT7UCNJ8,S6QIYP1,9/17/2016 09:59:30 AM,9/15/2016,1,11,0,,,0,0
JUE,925,787,34,072KHXQE,RNT6WF1OED,SM7WMCZ,7/27/2015 08:37:05 AM,7/21/2015,1,10,0,,,-8,0
JUE,925,787,34,S9NETWOU,T0N6YBAS3V,STAG9ES,3/1/2016 08:19:53 AM,3/29/2016,1,11,0,16,3,46,46
JUE,925,787,34,TXJQUXZK,8KEDR2B16R,SWFUP3X,11/23/2017 05:45:00 AM,11/23/2017,1,13,0,,,0,0
JUE,925,787,35,D1CP9BAM,ZJLUTTH9JU,SEU6JKG,12/5/2016 12:52:58 PM,12/28/2017,1,12,0,175,6,894,2703
VST,955,737,72,Y4FV4AMO,YJGS3WBSGV,SZTBS96,4/11/2019 10:47:00 AM,4/11/2019,1,19,0,,,0,0
VST,955,737,72,SAV15UMS,D3G3CGG1C6,SYEYMCV,3/30/2019 04:37:00 AM,3/30/2019,1,19,0,,,0,0
VST,955,737,77,SAV15UMS,D3G3CGG1C6,S8SV2NY,11/29/2018 05:38:00 PM,11/29/2018,1,19,0,,,0,0
VST,955,737,78,PTRMS2X4,9J5M7MP7GN,SG802TP,3/14/2016 12:27:49 PM,3/14/2016,1,16,0,,,0,0
VST,955,737,78,JC6B7BEV,ADG49A6AGN,SR09T9V,1/30/2016 02:05:35 AM,1/30/2016,1,16,0,,,0,0
VST,955,737,737,YY2CNGM9,5DDAN0ZQ4D,S1XFJCA,7/25/2016 02:04:27 PM,7/21/2016,1,16,0,,,0,0
JUE,915,787,27,5410CSQ5,SZHJY3JPDS,SJM4KU9,8/28/2016 12:41:59 PM,8/19/2016,1,18,0,,,0,0
JUE,915,787,27,2XEX61HO,86SCNGUM0R,SAL239F,8/22/2016 03:23:17 PM,8/30/2016,1,18,0,,,2,2
JUE,915,787,27,U32NCPGZ,4LOVT7HXFH,SYAP8IW,9/26/2016 09:35:33 AM,9/25/2016,1,18,0,,,0,0
JUE,915,787,27,DNB2RNCV,IP58SQSO65,SGVZWHR,1/21/2017 09:53:01 AM,1/19/2017,1,18,0,,,0,0
JUE,915,787,28,8P2QJOSF,5TE6CFHXZ0,SQ1N9LY,8/17/2015 11:24:00 AM,8/13/2015,1,17,0,,,0,0
JUE,915,787,28,WMH6IQY8,OJ1C9ASA8E,SMNEZAG,8/8/2015 09:40:01 AM,8/3/2015,1,17,0,,,0,0
JUE,915,787,28,NFPAZIR8,G2F16VSTR2,SEVRB5H,1/20/2016 12:30:39 PM,9/18/2018,1,17,0,345,16,1928,1928
JUE,915,787,28,PMUPY9NM,NE5CFN1LBF,S4ACA07,12/1/2015 11:50:11 PM,12/1/2015,1,17,0,,,0,0
JUE,915,787,29,8Q2E7HEL,EX886BD29W,S81E9NV,12/15/2017 11:44:00 AM,12/15/2017,1,19,0,,,0,0
JUE,915,787,32,QL2FYACH,QMJ59AVGZE,SMSV3SU,2/16/2018 03:00:00 AM,7/14/2018,1,19,0,26,3,229,229
JUE,915,787,32,W60TKCND,UKGN99AUN3,S8TL0KI,7/14/2015 02:48:02 PM,6/30/2015,1,17,0,,,0,0
JUE,915,787,32,6X20691O,8SXNJOLG7G,SR2RFS8,12/15/2017 03:06:00 PM,6/25/2018,1,19,0,81,3,322,12233
JUE,915,787,32,W60TKCND,UKGN99AUN3,S15Q8P1,7/14/2015 02:48:02 PM,10/27/2015,1,17,0,38,4,223,223
